DATE,ForecastedLoad,ClearedLoad,ActualLoad
7/31/2019 11:00:00 PM,80582,77886,78255
8/1/2019 12:00:00 AM,75192,71425,72766
8/1/2019 1:00:00 AM,72068,69564,68894
8/1/2019 2:00:00 AM,69328,67321,66212
8/1/2019 3:00:00 AM,67501,65382,64441
8/1/2019 4:00:00 AM,66767,65052,64428
8/1/2019 5:00:00 AM,67638,66725,66351
8/1/2019 6:00:00 AM,69995,70545,69335
8/1/2019 7:00:00 AM,73515,73662,73138
8/1/2019 8:00:00 AM,77007,77508,77205
8/1/2019 9:00:00 AM,80094,81674,81369
8/1/2019 10:00:00 AM,84061,86861,85802
8/1/2019 11:00:00 AM,88081,91200,89160
8/1/2019 12:00:00 PM,91740,95117,93190
8/1/2019 1:00:00 PM,95111,97714,96878
8/1/2019 2:00:00 PM,98231,100616,99272
8/1/2019 3:00:00 PM,100432,101798,101623
8/1/2019 4:00:00 PM,101710,102336,102720
8/1/2019 5:00:00 PM,102062,102593,103556
8/1/2019 6:00:00 PM,101179,102242,102061
8/1/2019 7:00:00 PM,98883,101142,99053
8/1/2019 8:00:00 PM,95387,97454,95300
8/1/2019 9:00:00 PM,93349,94911,92997
8/1/2019 10:00:00 PM,88837,89841,86618
8/1/2019 11:00:00 PM,82855,81695,80405
8/2/2019 12:00:00 AM,77698,75423,74926
8/2/2019 1:00:00 AM,73270,69585,71079
8/2/2019 2:00:00 AM,70101,66929,68154
8/2/2019 3:00:00 AM,68100,65439,66655
8/2/2019 4:00:00 AM,67292,64742,65983
8/2/2019 5:00:00 AM,68141,66189,67785
8/2/2019 6:00:00 AM,70873,69381,70246
8/2/2019 7:00:00 AM,73710,73077,74331
8/2/2019 8:00:00 AM,76862,76773,78771
8/2/2019 9:00:00 AM,80909,82109,83066
8/2/2019 10:00:00 AM,85087,86886,87751
8/2/2019 11:00:00 AM,89236,91377,92059
8/2/2019 12:00:00 PM,93047,96121,96053
8/2/2019 1:00:00 PM,96514,98912,99459
8/2/2019 2:00:00 PM,99515,100837,102123
8/2/2019 3:00:00 PM,101422,101891,103814
8/2/2019 4:00:00 PM,102298,102062,104133
8/2/2019 5:00:00 PM,102154,102148,104101
8/2/2019 6:00:00 PM,100718,101944,101972
8/2/2019 7:00:00 PM,97935,100387,97803
8/2/2019 8:00:00 PM,94013,95745,93470
8/2/2019 9:00:00 PM,91667,92619,91156
8/2/2019 10:00:00 PM,87628,87363,85616
8/2/2019 11:00:00 PM,81934,79258,79190
8/3/2019 12:00:00 AM,76710,74283,74261
8/3/2019 1:00:00 AM,73374,68838,69917
8/3/2019 2:00:00 AM,69921,66224,67248
8/3/2019 3:00:00 AM,67544,64405,65311
8/3/2019 4:00:00 AM,66092,63116,64162
8/3/2019 5:00:00 AM,65667,63028,64196
8/3/2019 6:00:00 AM,65970,64045,64613
8/3/2019 7:00:00 AM,66660,65109,66628
8/3/2019 8:00:00 AM,69284,69375,71010
8/3/2019 9:00:00 AM,74590,75395,76195
8/3/2019 10:00:00 AM,79323,80760,81979
8/3/2019 11:00:00 AM,84216,86067,87214
8/3/2019 12:00:00 PM,88361,89816,91312
8/3/2019 1:00:00 PM,91737,93357,94979
8/3/2019 2:00:00 PM,94487,95153,97009
8/3/2019 3:00:00 PM,96577,96944,98492
8/3/2019 4:00:00 PM,98123,97958,100320
8/3/2019 5:00:00 PM,98820,98490,100941
8/3/2019 6:00:00 PM,98092,98046,100022
8/3/2019 7:00:00 PM,95688,96176,96453
8/3/2019 8:00:00 PM,92081,92829,92454
8/3/2019 9:00:00 PM,89855,90017,90194
8/3/2019 10:00:00 PM,86018,84181,84737
8/3/2019 11:00:00 PM,80310,77929,78955
8/4/2019 12:00:00 AM,74917,72987,73666
8/4/2019 1:00:00 AM,72714,68298,70097
8/4/2019 2:00:00 AM,69451,66070,66923
8/4/2019 3:00:00 AM,67013,64255,64971
8/4/2019 4:00:00 AM,65505,63174,63756
8/4/2019 5:00:00 AM,64932,62384,63226
8/4/2019 6:00:00 AM,65030,62547,63120
8/4/2019 7:00:00 AM,65484,63260,64686
8/4/2019 8:00:00 AM,67742,68052,69781
8/4/2019 9:00:00 AM,72677,74625,75677
8/4/2019 10:00:00 AM,78002,80142,81826
8/4/2019 11:00:00 AM,83233,85993,87200
8/4/2019 12:00:00 PM,87839,89832,91979
8/4/2019 1:00:00 PM,91673,93245,95619
8/4/2019 2:00:00 PM,94745,95647,97979
8/4/2019 3:00:00 PM,97186,97512,99744
8/4/2019 4:00:00 PM,99395,99136,101552
8/4/2019 5:00:00 PM,100829,99819,102071
8/4/2019 6:00:00 PM,100757,99442,101125
8/4/2019 7:00:00 PM,98874,97627,98818
8/4/2019 8:00:00 PM,95671,94690,95348
8/4/2019 9:00:00 PM,93550,91866,93198
8/4/2019 10:00:00 PM,89470,86027,87565
8/4/2019 11:00:00 PM,83581,80444,80867
8/5/2019 12:00:00 AM,78312,74400,75361
8/5/2019 1:00:00 AM,75661,69937,71550
8/5/2019 2:00:00 AM,72483,67707,69083
8/5/2019 3:00:00 AM,70558,66481,67526
8/5/2019 4:00:00 AM,69905,66213,67633
8/5/2019 5:00:00 AM,71170,68147,69890
8/5/2019 6:00:00 AM,74093,72489,73469
8/5/2019 7:00:00 AM,78595,78371,77696
8/5/2019 8:00:00 AM,82780,82299,83454
8/5/2019 9:00:00 AM,87360,88193,88722
8/5/2019 10:00:00 AM,92686,94220,94651
8/5/2019 11:00:00 AM,98011,99674,100448
8/5/2019 12:00:00 PM,102686,103032,104735
8/5/2019 1:00:00 PM,106674,106316,108848
8/5/2019 2:00:00 PM,109914,108566,111048
8/5/2019 3:00:00 PM,111929,109371,112626
8/5/2019 4:00:00 PM,112985,110341,113599
8/5/2019 5:00:00 PM,113097,110755,112727
8/5/2019 6:00:00 PM,111835,109974,110799
8/5/2019 7:00:00 PM,109077,108220,107524
8/5/2019 8:00:00 PM,105245,104502,103807
8/5/2019 9:00:00 PM,102350,101141,100392
8/5/2019 10:00:00 PM,96865,94584,93402
8/5/2019 11:00:00 PM,90119,86516,85874
8/6/2019 12:00:00 AM,84384,80197,79745
8/6/2019 1:00:00 AM,79846,75562,75549
8/6/2019 2:00:00 AM,76256,71798,72798
8/6/2019 3:00:00 AM,73934,69781,71097
8/6/2019 4:00:00 AM,72889,69006,70246
8/6/2019 5:00:00 AM,73790,70546,72256
8/6/2019 6:00:00 AM,77036,74432,76169
8/6/2019 7:00:00 AM,80529,78647,79949
8/6/2019 8:00:00 AM,83966,84015,84113
8/6/2019 9:00:00 AM,87703,89962,88523
8/6/2019 10:00:00 AM,92621,95425,93240
8/6/2019 11:00:00 AM,97541,100862,97991
8/6/2019 12:00:00 PM,101890,103790,101925
8/6/2019 1:00:00 PM,105625,106229,105401
8/6/2019 2:00:00 PM,108691,108721,107717
8/6/2019 3:00:00 PM,110560,109560,108484
8/6/2019 4:00:00 PM,111509,110025,109384
8/6/2019 5:00:00 PM,111481,110105,109352
8/6/2019 6:00:00 PM,110081,109236,108050
8/6/2019 7:00:00 PM,107347,107202,104813
8/6/2019 8:00:00 PM,103845,104920,100814
8/6/2019 9:00:00 PM,101158,101595,98255
8/6/2019 10:00:00 PM,96131,96046,91586
8/6/2019 11:00:00 PM,89215,88226,84677
8/7/2019 12:00:00 AM,83762,80716,79046
8/7/2019 1:00:00 AM,78098,74236,74623
8/7/2019 2:00:00 AM,74702,71638,71864
8/7/2019 3:00:00 AM,72553,69817,70270
8/7/2019 4:00:00 AM,71641,69305,69874
8/7/2019 5:00:00 AM,72542,70315,71877
8/7/2019 6:00:00 AM,75764,74348,74975
8/7/2019 7:00:00 AM,78980,79814,78662
8/7/2019 8:00:00 AM,82225,84364,83337
8/7/2019 9:00:00 AM,85926,89802,87428
8/7/2019 10:00:00 AM,90701,93397,93664
8/7/2019 11:00:00 AM,95629,97452,98637
8/7/2019 12:00:00 PM,100147,101953,103257
8/7/2019 1:00:00 PM,104145,104148,106550
8/7/2019 2:00:00 PM,107474,106940,108960
8/7/2019 3:00:00 PM,109535,108123,110444
8/7/2019 4:00:00 PM,110635,108784,111498
8/7/2019 5:00:00 PM,110843,109243,111289
8/7/2019 6:00:00 PM,109712,108715,109838
8/7/2019 7:00:00 PM,107033,106727,106324
8/7/2019 8:00:00 PM,103311,103702,102345
8/7/2019 9:00:00 PM,100817,100332,99148
8/7/2019 10:00:00 PM,95849,95415,92691
8/7/2019 11:00:00 PM,89359,86964,84846
8/8/2019 12:00:00 AM,83490,79622,79093
8/8/2019 1:00:00 AM,78970,71126,75065
8/8/2019 2:00:00 AM,75480,69478,72049
8/8/2019 3:00:00 AM,73303,67953,70310
8/8/2019 4:00:00 AM,72395,67304,70245
8/8/2019 5:00:00 AM,73368,68037,71979
8/8/2019 6:00:00 AM,75951,71587,75318
8/8/2019 7:00:00 AM,79626,76808,79111
8/8/2019 8:00:00 AM,82509,81273,83272
8/8/2019 9:00:00 AM,86420,85507,87714
8/8/2019 10:00:00 AM,90756,90748,91756
8/8/2019 11:00:00 AM,95088,94803,96047
8/8/2019 12:00:00 PM,98925,98032,99588
8/8/2019 1:00:00 PM,102305,101330,102178
8/8/2019 2:00:00 PM,105123,103482,104408
8/8/2019 3:00:00 PM,106680,104131,105776
8/8/2019 4:00:00 PM,107275,104709,106658
8/8/2019 5:00:00 PM,106911,105179,105899
8/8/2019 6:00:00 PM,105340,104835,104103
8/8/2019 7:00:00 PM,102591,102817,100476
8/8/2019 8:00:00 PM,99187,99872,96808
8/8/2019 9:00:00 PM,96964,96025,94115
8/8/2019 10:00:00 PM,92313,91012,88101
8/8/2019 11:00:00 PM,86409,81537,81244
8/9/2019 12:00:00 AM,80674,75136,76266
8/9/2019 1:00:00 AM,76360,69982,72476
8/9/2019 2:00:00 AM,73212,68166,69669
8/9/2019 3:00:00 AM,71147,66241,68205
8/9/2019 4:00:00 AM,70249,65753,67952
8/9/2019 5:00:00 AM,71074,67241,69659
8/9/2019 6:00:00 AM,74077,70170,72929
8/9/2019 7:00:00 AM,75930,72941,76490
8/9/2019 8:00:00 AM,79376,77461,80527
8/9/2019 9:00:00 AM,83107,82042,84704
8/9/2019 10:00:00 AM,86951,87321,89332
8/9/2019 11:00:00 AM,90796,91169,92880
8/9/2019 12:00:00 PM,94271,94727,95816
8/9/2019 1:00:00 PM,97376,98022,98624
8/9/2019 2:00:00 PM,100034,100139,101178
8/9/2019 3:00:00 PM,101639,100970,102345
8/9/2019 4:00:00 PM,102317,101251,103466
8/9/2019 5:00:00 PM,101940,101522,103225
8/9/2019 6:00:00 PM,100325,100721,101100
8/9/2019 7:00:00 PM,97394,98760,97342
8/9/2019 8:00:00 PM,93692,94967,92809
8/9/2019 9:00:00 PM,91485,91723,90505
8/9/2019 10:00:00 PM,87387,87038,85393
8/9/2019 11:00:00 PM,82262,78277,79268
8/10/2019 12:00:00 AM,77441,71647,74140
8/10/2019 1:00:00 AM,73232,68266,70425
8/10/2019 2:00:00 AM,69988,66220,67676
8/10/2019 3:00:00 AM,67817,64739,65766
8/10/2019 4:00:00 AM,66543,63811,64994
8/10/2019 5:00:00 AM,66297,63962,64831
8/10/2019 6:00:00 AM,66953,64793,65808
8/10/2019 7:00:00 AM,67764,66186,67084
8/10/2019 8:00:00 AM,70642,69485,71280
8/10/2019 9:00:00 AM,74295,75440,76114
8/10/2019 10:00:00 AM,78491,80241,80573
8/10/2019 11:00:00 AM,82756,84381,84586
8/10/2019 12:00:00 PM,86270,87075,87592
8/10/2019 1:00:00 PM,89164,91158,90611
8/10/2019 2:00:00 PM,91629,93443,92474
8/10/2019 3:00:00 PM,93456,95630,94540
8/10/2019 4:00:00 PM,94894,96896,95989
8/10/2019 5:00:00 PM,95536,97562,96817
8/10/2019 6:00:00 PM,94777,96289,95856
8/10/2019 7:00:00 PM,92393,94040,92748
8/10/2019 8:00:00 PM,89334,91408,89668
8/10/2019 9:00:00 PM,87492,88067,87761
8/10/2019 10:00:00 PM,83861,82938,83021
8/10/2019 11:00:00 PM,78880,75717,77689
8/11/2019 12:00:00 AM,75274,70200,73250
8/11/2019 1:00:00 AM,71486,66280,69467
8/11/2019 2:00:00 AM,68532,64653,66814
8/11/2019 3:00:00 AM,66552,63104,65105
8/11/2019 4:00:00 AM,65380,61867,64289
8/11/2019 5:00:00 AM,64985,61584,64127
8/11/2019 6:00:00 AM,65239,62313,64390
8/11/2019 7:00:00 AM,65785,62470,65423
8/11/2019 8:00:00 AM,68455,65835,69587
8/11/2019 9:00:00 AM,72072,70808,74288
8/11/2019 10:00:00 AM,77492,77174,79470
8/11/2019 11:00:00 AM,82492,81611,83899
8/11/2019 12:00:00 PM,86929,86128,87475
8/11/2019 1:00:00 PM,90745,90613,90920
8/11/2019 2:00:00 PM,93851,93347,93561
8/11/2019 3:00:00 PM,96158,95373,95280
8/11/2019 4:00:00 PM,98293,96789,96976
8/11/2019 5:00:00 PM,99649,97971,97731
8/11/2019 6:00:00 PM,99589,97947,97910
8/11/2019 7:00:00 PM,97702,96582,96224
8/11/2019 8:00:00 PM,95189,94695,94322
8/11/2019 9:00:00 PM,93593,93032,92774
8/11/2019 10:00:00 PM,89492,87219,87363
8/11/2019 11:00:00 PM,84147,80718,81427
8/12/2019 12:00:00 AM,79461,74455,76440
8/12/2019 1:00:00 AM,75538,70894,73505
8/12/2019 2:00:00 AM,72801,69416,71435
8/12/2019 3:00:00 AM,71176,67782,70135
8/12/2019 4:00:00 AM,70741,67739,69847
8/12/2019 5:00:00 AM,72190,69251,72729
8/12/2019 6:00:00 AM,75414,73870,77194
8/12/2019 7:00:00 AM,79397,78377,81116
8/12/2019 8:00:00 AM,83499,83426,84869
8/12/2019 9:00:00 AM,87986,87885,89431
8/12/2019 10:00:00 AM,92864,94098,94225
8/12/2019 11:00:00 AM,97770,99203,98544
8/12/2019 12:00:00 PM,102184,103130,101985
8/12/2019 1:00:00 PM,105987,106018,105316
8/12/2019 2:00:00 PM,109041,108652,107780
8/12/2019 3:00:00 PM,110736,109785,109490
8/12/2019 4:00:00 PM,111649,110123,110448
8/12/2019 5:00:00 PM,111722,110551,110808
8/12/2019 6:00:00 PM,110487,109865,109814
8/12/2019 7:00:00 PM,107769,107908,107323
8/12/2019 8:00:00 PM,104755,104879,104516
8/12/2019 9:00:00 PM,102349,102068,101595
8/12/2019 10:00:00 PM,97223,95520,95181
8/12/2019 11:00:00 PM,91389,87485,88213
8/13/2019 12:00:00 AM,85295,81034,82619
8/13/2019 1:00:00 AM,79938,76322,78838
8/13/2019 2:00:00 AM,76717,73061,76129
8/13/2019 3:00:00 AM,74702,71559,73952
8/13/2019 4:00:00 AM,73900,70784,73744
8/13/2019 5:00:00 AM,74964,72882,75185
8/13/2019 6:00:00 AM,78477,77464,79070
8/13/2019 7:00:00 AM,81566,81619,82748
8/13/2019 8:00:00 AM,84641,84796,85970
8/13/2019 9:00:00 AM,88085,88757,89050
8/13/2019 10:00:00 AM,92239,93893,93458
8/13/2019 11:00:00 AM,96414,97486,97541
8/13/2019 12:00:00 PM,100124,101177,101368
8/13/2019 1:00:00 PM,103359,104501,105275
8/13/2019 2:00:00 PM,105995,106316,107917
8/13/2019 3:00:00 PM,107461,107342,109911
8/13/2019 4:00:00 PM,108055,108104,110307
8/13/2019 5:00:00 PM,107746,108419,109026
8/13/2019 6:00:00 PM,106200,107751,107005
8/13/2019 7:00:00 PM,103513,105497,103860
8/13/2019 8:00:00 PM,100561,101869,100188
8/13/2019 9:00:00 PM,98170,98162,97127
8/13/2019 10:00:00 PM,93281,92307,90410
8/13/2019 11:00:00 PM,87561,83886,83531
8/14/2019 12:00:00 AM,81625,77804,77993
8/14/2019 1:00:00 AM,77718,72766,73806
8/14/2019 2:00:00 AM,74577,70728,71140
8/14/2019 3:00:00 AM,72581,69119,69066
8/14/2019 4:00:00 AM,71785,68566,69060
8/14/2019 5:00:00 AM,72667,69926,71281
8/14/2019 6:00:00 AM,75874,73798,75349
8/14/2019 7:00:00 AM,78995,78571,78642
8/14/2019 8:00:00 AM,82239,82245,82056
8/14/2019 9:00:00 AM,85145,86021,85767
8/14/2019 10:00:00 AM,88345,89209,90162
8/14/2019 11:00:00 AM,92193,92141,93981
8/14/2019 12:00:00 PM,95644,95102,97588
8/14/2019 1:00:00 PM,98702,97572,100230
8/14/2019 2:00:00 PM,101240,99292,102130
8/14/2019 3:00:00 PM,102648,100256,100980
8/14/2019 4:00:00 PM,103231,100430,102723
8/14/2019 5:00:00 PM,103106,100599,102190
8/14/2019 6:00:00 PM,101850,99666,100492
8/14/2019 7:00:00 PM,99389,98090,97059
8/14/2019 8:00:00 PM,96613,95441,93960
8/14/2019 9:00:00 PM,94446,92807,91594
8/14/2019 10:00:00 PM,89854,87208,85493
8/14/2019 11:00:00 PM,84419,79501,78894
8/15/2019 12:00:00 AM,78833,73690,74137
8/15/2019 1:00:00 AM,74506,68089,70719
8/15/2019 2:00:00 AM,71474,66253,68176
8/15/2019 3:00:00 AM,69598,64816,66672
8/15/2019 4:00:00 AM,68926,64329,66405
8/15/2019 5:00:00 AM,69927,65777,68433
8/15/2019 6:00:00 AM,72512,68890,72632
8/15/2019 7:00:00 AM,75608,73297,75927
8/15/2019 8:00:00 AM,78349,77327,79127
8/15/2019 9:00:00 AM,81831,82123,83332
8/15/2019 10:00:00 AM,85484,85382,87296
8/15/2019 11:00:00 AM,89129,88892,91289
8/15/2019 12:00:00 PM,92372,92095,95074
8/15/2019 1:00:00 PM,95349,95776,98241
8/15/2019 2:00:00 PM,98000,97364,100267
8/15/2019 3:00:00 PM,99737,98101,101321
8/15/2019 4:00:00 PM,100724,99002,101448
8/15/2019 5:00:00 PM,100830,99147,100867
8/15/2019 6:00:00 PM,99616,98315,99093
8/15/2019 7:00:00 PM,97183,97376,95938
8/15/2019 8:00:00 PM,94432,93686,93345
8/15/2019 9:00:00 PM,92605,91542,91024
8/15/2019 10:00:00 PM,88114,85806,84957
8/15/2019 11:00:00 PM,81892,77847,78432
8/16/2019 12:00:00 AM,77616,72132,73799
8/16/2019 1:00:00 AM,73739,68697,69945
8/16/2019 2:00:00 AM,70818,67081,67371
8/16/2019 3:00:00 AM,69017,66019,66040
8/16/2019 4:00:00 AM,68354,65701,66158
8/16/2019 5:00:00 AM,69323,67255,68020
8/16/2019 6:00:00 AM,71795,70510,72460
8/16/2019 7:00:00 AM,74777,74028,75963
8/16/2019 8:00:00 AM,77920,78432,79049
8/16/2019 9:00:00 AM,81699,82984,82642
8/16/2019 10:00:00 AM,85803,87501,86073
8/16/2019 11:00:00 AM,89866,91362,90102
8/16/2019 12:00:00 PM,93570,94727,93933
8/16/2019 1:00:00 PM,96962,97284,97059
8/16/2019 2:00:00 PM,99776,99287,99859
8/16/2019 3:00:00 PM,101418,100594,101926
8/16/2019 4:00:00 PM,102213,101089,103065
8/16/2019 5:00:00 PM,101986,101059,102615
8/16/2019 6:00:00 PM,100118,100066,101023
8/16/2019 7:00:00 PM,97096,98218,97397
8/16/2019 8:00:00 PM,94032,95337,94568
8/16/2019 9:00:00 PM,92132,92589,91956
8/16/2019 10:00:00 PM,88105,87728,86366
8/16/2019 11:00:00 PM,82230,79626,80410
8/17/2019 12:00:00 AM,77294,73490,75117
8/17/2019 1:00:00 AM,73611,67707,71341
8/17/2019 2:00:00 AM,70305,66025,68423
8/17/2019 3:00:00 AM,68090,63997,66541
8/17/2019 4:00:00 AM,66795,62715,65641
8/17/2019 5:00:00 AM,66609,62798,65570
8/17/2019 6:00:00 AM,67593,63733,66666
